ProjectID,file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
5,promise_reclass.csv,,The product shall run on the existing hardware for all environments.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall adhere to the corporate Architecture guidelines,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall comply with corporate User Interface Guidelines,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall comply with corporate color scheme,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The appearance of the product shall appear professional,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall be easy to use by Adjusters and Collision Estimators. 95% of Adjusters and Collision Estimators shall find the product easy to use.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,Users shall feel satisfied using the product. 85% of all users will be satisfied with the product.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall be easy to learn by Adjusters and Collision Estimators. The product shall be learned with two days onsite training,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The user shall easily locate instructions while using the product. User help can be found within 90% of the system.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The search for recycled parts shall take no longer than 15 seconds. The search results shall be returned in under 15 seconds.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The search for the preferred repair facility shall take no longer than 8 seconds. The preferred repair facility is returned within 8 seconds,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The recycled parts audit report shall be returned to the user within 10 seconds. The audit report shall be returned within 10 seconds.,1,1,0,0,0,1,0,1,0
5,promise_reclass.csv,,The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.,1,1,0,0,0,1,0,1,0
5,promise_reclass.csv,,The product shall adhere to the corporate online availability schedule. The application is brought down only within 98% of the scheduled outages per the availability schedule.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The average number of recycled parts records per day shall be 50 000.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,For estimators the product shall be able to be operated in a repair facility during dirty and noisy conditions.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The maintenance of the product will fall within the established corporate maintenance windows.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall be supported using the corporate support center.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.,1,1,0,0,0,1,0,1,0
5,promise_reclass.csv,,Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.,1,1,0,0,0,1,0,1,0
5,promise_reclass.csv,,Only collision estimators shall search for recycled parts. Users without the collision estimator role shall not have access to the search for recycled parts.,1,1,0,0,0,1,0,1,0
5,promise_reclass.csv,,Only valid data shall be entered into the system. No invalid data shall be entered into the system.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,One insurance company shall not be able to view another insurance companys claim data.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall free of computer viruses.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The system shall prevent malicious attacks including denial of service.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product must comply with Sarbanes-Oxley.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall comply with the estimatics laws relating to recycled parts usage.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The product shall comply with insurance regulations regarding claims processing.,0,0,0,0,0,0,1,1,0
5,promise_reclass.csv,,The user shall search for the preferred repair facility using vehicle vehicle location and radius in miles,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The vehicle data shall include vehicle year make and model,0,0,0,0,0,0,0,0,0
5,promise_reclass.csv,,The vehicle location shall include street address city state and zipcode,0,0,0,0,0,0,0,0,0
5,promise_reclass.csv,,The system shall resolve the zipcode for the street address city and state if zipcode is unknown.,1,0,1,0,1,1,0,0,0
5,promise_reclass.csv,,The search radius shall be between 1 and 30 miles,0,0,0,0,0,0,0,0,0
5,promise_reclass.csv,,The system shall locate the preferred repair facility with the highest ratings for the input criteria,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The adjuster shall enter the preferred repair facility on the estimate assignment.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The preferred repair facility shall be returned to the user.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.,1,0,1,0,1,1,0,0,0
5,promise_reclass.csv,,The estimator shall search for available recycled parts using damaged vehicle parts information.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The estimator shall search for available recycled parts using a list of preferred parts suppliers.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The system shall search for available recycled parts for the supplied vehicle parts and suppliers.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers,1,0,1,0,1,1,0,0,0
5,promise_reclass.csv,,The system shall retain the available recycled parts and suppliers returned from the search.,1,0,1,1,1,1,0,0,0
5,promise_reclass.csv,,The available recycled parts information and their suppliers shall be returned to the user.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The estimator shall apply selected recycled parts to the collision estimate.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.,1,0,1,0,1,1,0,0,0
5,promise_reclass.csv,,The adjuster shall review the collision estimate.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The adjuster shall request a recycled parts audit of the collision estimate.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The recycled parts search results provided to the estimator shall be retrieved by the system.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The system shall generate an audit report based on the available recycled parts and the collision estimate.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The audit report shall include the total number of recycled parts used in the estimate.,1,0,0,1,1,1,0,0,0
5,promise_reclass.csv,,The audit report shall include the number of available recycled parts from the original search results.,1,0,0,1,1,1,0,0,0
5,promise_reclass.csv,,The audit report shall include the percentage of available recycled parts used in the estimate ,1,0,0,1,1,1,0,0,0
5,promise_reclass.csv,,The audit report shall include the total score of the audit which sums the indivual line items.,1,0,0,1,1,1,0,0,0
5,promise_reclass.csv,,The audit report shall be displayed to the user.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The audit report shall be available to other adjusters at later points in time.,1,0,0,1,1,1,0,0,0
5,promise_reclass.csv,,The user shall select to view the preferred repair facility ratings.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The current repair facility ratings shall be displayed to the user.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The system will display a blank set of ratings if there are not ratings yet defined.,1,0,1,0,1,1,0,0,0
5,promise_reclass.csv,,The user shall enter new ratings based on the audit report,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The ratings shall be from a scale of 1-10,1,0,0,1,1,1,0,0,0
5,promise_reclass.csv,,The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts,0,0,0,0,0,0,0,0,0
5,promise_reclass.csv,,The user shall select to save the preferred repair facility ratings.,1,1,0,0,1,1,0,0,0
5,promise_reclass.csv,,The preferred repair facility ratings shall be saved by the system.,1,1,0,0,1,1,0,0,0
6,promise_reclass.csv,,The product must work with most database management systems (DBMS) on the market whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.,0,0,0,0,0,0,1,1,0
6,promise_reclass.csv,,The product will function alongside server software on any operating system where the Java runtime can be installed.,0,0,0,0,0,0,1,1,0
6,promise_reclass.csv,,The product will require collaboration with a database management system (DBMS). The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.,0,0,0,0,0,0,1,1,0
