file,ID,text
EA76.txt,EA76.txt.quality_requirement,Not provided
EA76.txt,EA76.txt.flow_of_events.0,The Citizen requests to view the list of territorial promotions
EA76.txt,EA76.txt.flow_of_events.1,The system allows viewing the list of promotions
EA76.txt,EA76.txt.flow_of_events.2,The Citizen chooses the promotion
EA76.txt,EA76.txt.flow_of_events.3,The system returns the information regarding the chosen promotion
EA94.txt,EA94.txt.name,Update Bands E Competitions
EA94.txt,EA94.txt.actor,Started by Employee
EA94.txt,EA94.txt.precondition,The employee has authenticated into the system
EA94.txt,EA94.txt.postcondition,The submission was successful OR The clerk does not the update and retrieved the Service Not Available Can complete therefore comes use case
EA94.txt,EA94.txt.quality_requirement,Not expected
EA94.txt,EA94.txt.flow_of_events.0,The municipal clerk after authenticating in the system updates the list of associations that have published a new call for events
EA94.txt,EA94.txt.flow_of_events.1,The system responds by providing the clerk with a form to complete to update the fields associationlogo description associationname notice
EA94.txt,EA94.txt.flow_of_events.2,The clerk completes the fields of the form presented by the system and submits it
EA94.txt,EA94.txt.flow_of_events.3,The system shall update the form and allow it to be viewed by the Citizen
EA34.txt,EA34.txt.name,Request Certificates Terti
EA34.txt,EA34.txt.actor,Started by citizen
EA34.txt,EA34.txt.precondition,The citizen has authenticated in the system
EA34.txt,EA34.txt.postcondition,The system sends the certificate OR In the case where the service is not available the case is invoked of use Service Not Available
EA34.txt,EA34.txt.quality_requirement,Not Provided Note In the case where the citizen is not a close relative of the person in the data to be entered heshe must specify a valid reason for requesting the certificate
EA34.txt,EA34.txt.flow_of_events.0,Citizen selects a specific certificate birth certificates marital status certificates
EA34.txt,EA34.txt.flow_of_events.1,The system displays the form for entering the data of the person concerned
EA34.txt,EA34.txt.flow_of_events.2,The citizen enters the data of the person concerned see note
EA34.txt,EA34.txt.flow_of_events.3,The system stores the data of the citizen and interested person in a special form
EA34.txt,EA34.txt.flow_of_events.4,The system shows a screen with the requested certificate
EA34.txt,EA34.txt.flow_of_events.5,The citizen selects the mode of payment and shipment
EA34.txt,EA34.txt.flow_of_events.6,The system sends the certificate
EA1.txt,EA1.txt.name,Authentication Administrator
EA1.txt,EA1.txt.actor,Initiated by administrator
EA1.txt,EA1.txt.precondition,The 'administrator has been granted access to the system
EA1.txt,EA1.txt.postcondition,The system allows the administrator access OR In case the administrator enters incorrect login andor password the system calls the use case Data Errati OR In case the service is not available the use case Service Not Available is called
EA1.txt,EA1.txt.quality_requirement,The username string is present in the system is well-formed contains characters az AZ - edlength less than characters and is not empty The password string is present in the system is well formed contains characters az AZ - and has a length between and characters
EA1.txt,EA1.txt.flow_of_events.0,The administrator logs in to the system
EA1.txt,EA1.txt.flow_of_events.1,The system displays the login form for data entry user name and password
EA1.txt,EA1.txt.flow_of_events.2,The administrator enters the data and submits the authentication request
EA1.txt,EA1.txt.flow_of_events.3,The system receives the form verifies the data and allows the administrator access to the system with the access permissions specified
EA88.txt,EA88.txt.name,Request Definition Conduct
EA88.txt,EA88.txt.actor,Initiated by citizen communicates with employee
EA88.txt,EA88.txt.precondition,The citizen has authenticated in the system
EA88.txt,EA88.txt.postcondition,The system displays a message notifying the request The system sends a request notification message to the appropriate employee OR in the case of incorrect data entry the system invokes the use case Data Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA88.txt,EA88.txt.quality_requirement,Not Available
EA88.txt,EA88.txt.flow_of_events.0,Citizen accesses the remission definition request area using the appropriate link
EA88.txt,EA88.txt.flow_of_events.1,The system displays the form for entering the data necessary for the
EA88.txt,EA88.txt.flow_of_events.2,request The citizen enters the required data
EA88.txt,EA88.txt.flow_of_events.3,System verifies correctness and completeness of data then displays a summary screen or activates the use case Dati Errati The citizen confirms the operation
EA88.txt,EA88.txt.flow_of_events.4,The system displays a message of notification of the request
EA88.txt,EA88.txt.flow_of_events.5,The system sends the appropriate employee A message notifying the request
EA114.txt,EA114.txt.name,Seismic
EA114.txt,EA114.txt.actor,Initiated by Citizen
EA114.txt,EA114.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA114.txt,EA114.txt.postcondition,The Citizen is satisfied with the information retrieved put a available from the Civil Defense OR The Citizen is unable to obtain the descriptive screen and therefore the use case Service Not Available is extended which handles cases of technical failure
EA114.txt,EA114.txt.quality_requirement,The system 's reaction time to the Citizen 's request is in the hundredths of a second range if the display is successful OR If the Citizen fails to display the information card correctly the system will respond in to seconds
EA114.txt,EA114.txt.flow_of_events.0,The Citizen accesses the descriptive screen of how the seismic monitoring of the territory takes place and the possibility of acquiring information about the causes of an earthquake and the measurement and prevention technologies used by the specialists of the operational core
EA114.txt,EA114.txt.flow_of_events.1,The system shall respond by providing the Citizen with the opportunity to view in a always descriptive manner the characteristics of the instruments the work done by the specialists and the national agencies with which they collaborate
